[2026-07-29 18:03:06] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.15, jitter: 0.03
[2026-07-30 17:16:21] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.56, jitter: -0.08
[2026-07-30 17:16:31] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.68, jitter: 0.23
[2026-07-30 17:16:41] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.57, jitter: 0.23
[2026-07-30 17:16:51] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.79, jitter: 0.05
[2026-07-30 17:17:02] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.6, jitter: 0.15
[2026-07-30 17:17:11] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.01, jitter: -0.08
[2026-07-30 17:17:21] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.4, jitter: 0.31
[2026-07-30 17:17:31] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.14, jitter: 0.18
[2026-07-30 17:17:41] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.84, jitter: 0.17
[2026-07-30 17:17:51] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.88, jitter: -0.07
[2026-07-30 17:18:01] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.66, jitter: 0.35
[2026-07-30 17:18:11] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.58, jitter: 0.04
[2026-07-30 17:18:21] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.39, jitter: 0.19
[2026-07-30 17:18:31] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.35, jitter: 0.23
[2026-07-30 17:18:41] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.25, jitter: 0.27
[2026-07-30 17:18:51] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.89, jitter: 0.01
[2026-07-30 17:19:01] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.77, jitter: 0.34
[2026-07-30 17:19:11] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.86, jitter: 0.32
[2026-07-30 17:19:22] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.48, jitter: -0.04
[2026-07-30 17:19:32] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.99, jitter: 0.37
[2026-07-30 17:19:41] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.05, jitter: 0.28
[2026-07-30 17:19:52] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.35, jitter: -0.06
[2026-07-30 17:20:02] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.84, jitter: 0.12
[2026-07-30 17:20:12] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.72, jitter: 0.02
[2026-07-30 17:20:22] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.14, jitter: 0.24
[2026-07-30 17:20:32] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.84, jitter: 0.15
[2026-07-30 17:20:42] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.08, jitter: 0.24
[2026-07-30 17:20:52] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.03, jitter: 0.19
[2026-07-30 17:21:02] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.22, jitter: 0.04
[2026-07-30 17:21:12] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.84, jitter: 0.27
[2026-07-30 17:21:22] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.79, jitter: 0.16
[2026-07-30 17:21:32] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.61, jitter: 0.25
[2026-07-30 17:21:42] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.41, jitter: 0.03
[2026-07-30 17:21:52] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.48, jitter: 0.34
[2026-07-30 17:22:02] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.85, jitter: -0.09
[2026-07-30 17:22:12] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0.2, latency_ms: 0.85, jitter: 0.19
[2026-07-30 17:22:22] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.57, jitter: 0.09
[2026-07-30 17:22:32] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.95, jitter: 0.39
[2026-07-30 17:22:42] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.21, jitter: 0.23
[2026-07-30 17:24:26] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.71, jitter: 0
[2026-07-30 17:24:36] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.88, jitter: 0.3
[2026-07-30 17:24:46] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.64, jitter: 0.13
[2026-07-30 17:24:57] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.07, jitter: 0.16
[2026-07-30 17:25:07] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.18, jitter: -0.09
[2026-07-30 17:25:16] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.94, jitter: 0.11
[2026-07-30 17:25:26] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.63, jitter: 0.28
[2026-07-30 17:25:36] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.13, jitter: 0.24
[2026-07-30 17:25:46] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.14, jitter: 0.31
[2026-07-30 17:25:56] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.71, jitter: -0.03
[2026-07-30 17:26:06] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.84, jitter: 0.09
[2026-07-30 17:26:16] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.9, jitter: -0.04
[2026-07-30 17:26:26] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.28, jitter: 0.3
[2026-07-30 17:26:36] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.96, jitter: 0.07
[2026-07-30 17:26:46] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.54, jitter: 0.35
[2026-07-30 17:26:56] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.12, jitter: 0.27
[2026-07-30 17:27:06] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.68, jitter: 0.06
[2026-07-30 17:27:16] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.2, jitter: -0.06
[2026-07-30 17:27:26] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.28, jitter: 0.16
[2026-07-30 17:27:36] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.81, jitter: 0.06
[2026-07-30 17:27:46] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.47, jitter: 0.25
[2026-07-30 17:27:57] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.73, jitter: 0.27
[2026-07-30 17:28:06] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.4, jitter: 0.1
[2026-07-30 17:28:16] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.97, jitter: 0.28
[2026-07-30 17:28:26] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.72, jitter: 0.07
[2026-07-30 17:28:36] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.82, jitter: 0.4
[2026-07-30 17:28:46] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.92, jitter: 0.05
[2026-07-30 17:28:56] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.18, jitter: 0.13
[2026-07-30 17:29:07] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.42, jitter: 0.02
[2026-07-30 17:29:17] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.12, jitter: 0.18
[2026-07-30 17:29:27] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.46, jitter: 0.26
[2026-07-30 17:29:37] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.13, jitter: 0.02
[2026-07-30 17:29:47] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.1, jitter: 0.37
[2026-07-30 17:29:56] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.94, jitter: -0.02
[2026-07-30 17:30:06] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.49, jitter: 0.36
[2026-07-30 17:30:16] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.1, jitter: -0.08
[2026-07-30 17:30:26] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.39, jitter: 0.21
[2026-07-30 17:30:36] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.1, jitter: -0.08
[2026-07-30 17:30:46] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.09, jitter: 0.18
[2026-07-30 17:30:56] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.22, jitter: 0.34
[2026-07-30 17:31:06] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.21, jitter: 0.17
[2026-07-30 17:31:16] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.91, jitter: -0.02
[2026-07-30 17:31:26] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.46, jitter: 0.33
[2026-07-30 17:31:36] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.88, jitter: 0.32
[2026-07-30 17:31:46] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.69, jitter: 0.27
[2026-07-30 17:31:56] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.23, jitter: 0.25
[2026-07-30 17:32:07] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.83, jitter: -0.05
[2026-07-30 17:32:16] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.23, jitter: -0.01
[2026-07-30 17:32:26] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.67, jitter: 0.11
[2026-07-30 17:32:36] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.9, jitter: -0.08
[2026-07-30 17:32:46] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.86, jitter: 0.37
[2026-07-30 17:32:56] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.22, jitter: 0.26
[2026-07-30 17:33:06] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.44, jitter: 0.16
[2026-07-30 17:33:16] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.24, jitter: 0.37
[2026-07-30 17:33:26] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.68, jitter: -0.1
[2026-07-30 17:33:36] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.2, jitter: 0.35
[2026-07-30 17:33:46] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.4, jitter: 0.25
[2026-07-30 17:33:57] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.11, jitter: -0.07
[2026-07-30 17:34:06] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.07, jitter: 0.37
[2026-07-30 17:34:16] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.53, jitter: 0.25
[2026-07-30 17:34:26] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.43, jitter: 0.39
[2026-07-30 17:34:37] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.24, jitter: 0.31
[2026-07-30 17:34:47] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.86, jitter: 0.06
[2026-07-30 17:34:57] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.4, jitter: 0.22
[2026-07-30 17:35:07] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.19, jitter: 0.38
[2026-07-30 17:35:17] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.04, jitter: 0.02
[2026-07-30 17:35:27] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.74, jitter: 0.17
[2026-07-30 17:35:37] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.99, jitter: 0.26
[2026-07-30 17:35:47] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.79, jitter: 0.32
[2026-07-30 17:35:57] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.12, jitter: 0.35
[2026-07-30 17:36:07] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.82, jitter: 0
[2026-07-30 17:36:17] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.84, jitter: 0.3
[2026-07-30 17:36:27] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.22, jitter: 0.38
[2026-07-30 17:36:37] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.4, jitter: 0.23
[2026-07-30 17:36:47] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.87, jitter: -0.09
[2026-07-30 17:36:57] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0.2, latency_ms: 1.62, jitter: -0.05
[2026-07-30 17:37:07] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.74, jitter: 0.27
[2026-07-30 17:37:17] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.82, jitter: 0.35
[2026-07-30 17:37:27] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.61, jitter: 0.4
[2026-07-30 17:37:37] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2, jitter: -0.07
[2026-07-30 17:37:47] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.27, jitter: 0.02
[2026-07-30 17:37:57] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.91, jitter: 0.12
[2026-07-30 17:38:07] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.43, jitter: -0.1
[2026-07-30 17:38:17] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.47, jitter: 0.06
[2026-07-30 17:38:27] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.14, jitter: -0.03
[2026-07-30 17:38:37] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.67, jitter: 0.02
[2026-07-30 17:38:47] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.5, jitter: 0.12
[2026-07-30 17:38:57] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.57, jitter: -0.08
[2026-07-30 17:39:07] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.78, jitter: -0.09
[2026-07-30 17:39:17] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.95, jitter: 0.15
[2026-07-30 17:39:27] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.94, jitter: 0.22
[2026-07-30 17:39:37] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.62, jitter: 0.12
[2026-07-30 17:39:47] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.85, jitter: 0.05
[2026-07-30 17:39:57] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.47, jitter: 0.06
[2026-07-30 17:40:07] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.3, jitter: 0.38
[2026-07-30 17:40:17] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.13, jitter: 0.03
[2026-07-30 17:40:27] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.2, jitter: -0.08
[2026-07-30 17:40:37] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.86, jitter: 0.08
[2026-07-30 17:40:47] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.79, jitter: -0.05
[2026-07-30 17:40:57] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.34, jitter: 0.39
[2026-07-30 17:41:07] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.69, jitter: -0.04
[2026-07-30 17:41:17] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.27, jitter: 0.18
[2026-07-30 17:41:27] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.04, jitter: 0.24
[2026-07-30 17:41:37] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.15, jitter: -0.04
[2026-07-30 17:41:47] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.18, jitter: 0.24
[2026-07-30 17:41:57] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.85, jitter: 0.07
[2026-07-30 17:42:07] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.2, jitter: 0.11
[2026-07-30 17:42:17] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.88, jitter: 0.1
[2026-07-30 17:42:27] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.91, jitter: -0.03
[2026-07-30 17:42:37] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.02, jitter: 0.13
[2026-07-30 17:42:47] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.98, jitter: 0.12
[2026-07-30 17:42:57] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.59, jitter: 0.29
[2026-07-30 17:43:07] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.4, jitter: 0.1
[2026-07-30 17:43:17] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.02, jitter: 0.08
