[2026-07-29 18:03:06] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.24, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 18:13:35] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.94, activeSessions: 4224, failedAuthentications: 4
[2026-07-30 18:13:45] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119, activeSessions: 4206, failedAuthentications: 4
[2026-07-30 18:13:55] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.17, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 18:14:05] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.59, activeSessions: 4218, failedAuthentications: 4
[2026-07-30 18:14:15] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.74, activeSessions: 4181, failedAuthentications: 4
[2026-07-30 18:14:25] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.52, activeSessions: 4195, failedAuthentications: 4
[2026-07-30 18:14:35] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.38, activeSessions: 4215, failedAuthentications: 4
[2026-07-30 18:14:45] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.76, activeSessions: 4192, failedAuthentications: 4
[2026-07-30 18:14:55] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.84, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 18:15:05] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.53, activeSessions: 4181, failedAuthentications: 4
[2026-07-30 18:15:15] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.45, activeSessions: 4182, failedAuthentications: 4
[2026-07-30 18:15:25] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.68, activeSessions: 4202, failedAuthentications: 4
[2026-07-30 18:15:35] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.72, activeSessions: 4214, failedAuthentications: 4
[2026-07-30 18:15:45] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.63, activeSessions: 4183, failedAuthentications: 5
[2026-07-30 18:15:55] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.17, activeSessions: 4186, failedAuthentications: 4
[2026-07-30 18:16:05] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.71, activeSessions: 4198, failedAuthentications: 4
[2026-07-30 18:16:15] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.34, activeSessions: 4223, failedAuthentications: 4
[2026-07-30 18:16:25] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.25, activeSessions: 4219, failedAuthentications: 4
[2026-07-30 18:16:35] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.56, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 18:16:45] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.7, activeSessions: 4190, failedAuthentications: 4
[2026-07-30 18:16:55] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.96, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 18:17:05] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.25, activeSessions: 4184, failedAuthentications: 4
[2026-07-30 18:17:15] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.63, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 18:17:25] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.72, activeSessions: 4210, failedAuthentications: 4
[2026-07-30 18:17:35] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.19, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 18:17:45] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.4, activeSessions: 4204, failedAuthentications: 4
[2026-07-30 18:17:55] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.22, activeSessions: 4175, failedAuthentications: 4
[2026-07-30 18:18:05] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.87, activeSessions: 4215, failedAuthentications: 4
[2026-07-30 18:18:15] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.21, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 18:18:25] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.06, activeSessions: 4186, failedAuthentications: 4
[2026-07-30 18:18:35] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.37, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 18:18:45] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.5, activeSessions: 4197, failedAuthentications: 4
[2026-07-30 18:18:55] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.53, activeSessions: 4206, failedAuthentications: 4
[2026-07-30 18:19:05] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.05, activeSessions: 4211, failedAuthentications: 4
[2026-07-30 18:19:15] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.9, activeSessions: 4183, failedAuthentications: 4
[2026-07-30 18:19:25] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.63, activeSessions: 4175, failedAuthentications: 4
[2026-07-30 18:19:35] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.64, activeSessions: 4224, failedAuthentications: 4
[2026-07-30 18:19:45] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.22, activeSessions: 4212, failedAuthentications: 4
[2026-07-30 18:19:55] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.15, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 18:20:05] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.7, activeSessions: 4177, failedAuthentications: 4
[2026-07-30 18:20:15] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.59, activeSessions: 4187, failedAuthentications: 4
[2026-07-30 18:20:25] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.5, activeSessions: 4220, failedAuthentications: 4
[2026-07-30 18:20:35] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.55, activeSessions: 4205, failedAuthentications: 4
[2026-07-30 18:20:45] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.49, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 18:20:55] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.9, activeSessions: 4195, failedAuthentications: 4
[2026-07-30 18:21:05] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.15, activeSessions: 4201, failedAuthentications: 4
[2026-07-30 18:21:15] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.85, activeSessions: 4182, failedAuthentications: 4
[2026-07-30 18:21:25] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.04, activeSessions: 4186, failedAuthentications: 4
[2026-07-30 18:21:35] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.37, activeSessions: 4212, failedAuthentications: 4
[2026-07-30 18:21:45] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.94, activeSessions: 4223, failedAuthentications: 4
[2026-07-30 18:21:55] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.09, activeSessions: 4186, failedAuthentications: 4
[2026-07-30 18:22:05] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.86, activeSessions: 4210, failedAuthentications: 4
[2026-07-30 18:22:15] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.47, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 18:22:25] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.04, activeSessions: 4213, failedAuthentications: 4
[2026-07-30 18:22:35] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.05, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 18:22:45] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.14, activeSessions: 4222, failedAuthentications: 4
[2026-07-30 18:22:55] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.55, activeSessions: 4186, failedAuthentications: 4
[2026-07-30 18:23:05] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.37, activeSessions: 4202, failedAuthentications: 4
[2026-07-30 18:23:15] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.06, activeSessions: 4205, failedAuthentications: 4
[2026-07-30 18:23:25] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.43, activeSessions: 4214, failedAuthentications: 4
[2026-07-30 18:23:35] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.85, activeSessions: 4186, failedAuthentications: 4
[2026-07-30 18:23:45] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.17, activeSessions: 4218, failedAuthentications: 4
[2026-07-30 18:23:55] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.05, activeSessions: 4199, failedAuthentications: 4
[2026-07-30 18:24:05] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.99, activeSessions: 4220, failedAuthentications: 4
[2026-07-30 18:24:15] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.82, activeSessions: 4211, failedAuthentications: 4
[2026-07-30 18:24:25] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.42, activeSessions: 4189, failedAuthentications: 4
[2026-07-30 18:24:35] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.54, activeSessions: 4177, failedAuthentications: 4
[2026-07-30 18:24:45] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.44, activeSessions: 4187, failedAuthentications: 4
[2026-07-30 18:24:55] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.17, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 18:25:05] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.33, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 18:25:15] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.74, activeSessions: 4183, failedAuthentications: 4
[2026-07-30 18:25:25] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.31, activeSessions: 4175, failedAuthentications: 4
[2026-07-30 18:25:35] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.27, activeSessions: 4211, failedAuthentications: 4
[2026-07-30 18:25:45] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.9, activeSessions: 4183, failedAuthentications: 4
[2026-07-30 18:25:55] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.06, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 18:26:05] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.5, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 18:26:15] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.9, activeSessions: 4175, failedAuthentications: 4
[2026-07-30 18:26:25] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.97, activeSessions: 4192, failedAuthentications: 4
[2026-07-30 18:26:35] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.27, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 18:26:45] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.23, activeSessions: 4181, failedAuthentications: 4
[2026-07-30 18:26:55] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.34, activeSessions: 4213, failedAuthentications: 4
[2026-07-30 18:27:05] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.85, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 18:27:15] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.04, activeSessions: 4220, failedAuthentications: 4
[2026-07-30 18:38:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.72, activeSessions: 4193, failedAuthentications: 4
[2026-07-30 18:38:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.81, activeSessions: 4210, failedAuthentications: 4
[2026-07-30 18:39:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.3, activeSessions: 4197, failedAuthentications: 4
[2026-07-30 18:39:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.03, activeSessions: 4220, failedAuthentications: 4
[2026-07-30 18:39:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.12, activeSessions: 4201, failedAuthentications: 4
[2026-07-30 18:39:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.91, activeSessions: 4215, failedAuthentications: 4
[2026-07-30 18:39:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.95, activeSessions: 4209, failedAuthentications: 4
[2026-07-30 18:39:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.77, activeSessions: 4216, failedAuthentications: 4
[2026-07-30 18:40:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.56, activeSessions: 4207, failedAuthentications: 4
[2026-07-30 18:40:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.51, activeSessions: 4202, failedAuthentications: 4
[2026-07-30 18:40:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.84, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 18:40:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.88, activeSessions: 4197, failedAuthentications: 4
[2026-07-30 18:40:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.74, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 18:40:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.92, activeSessions: 4177, failedAuthentications: 4
[2026-07-30 18:41:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.44, activeSessions: 4180, failedAuthentications: 4
[2026-07-30 18:41:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.79, activeSessions: 4209, failedAuthentications: 4
[2026-07-30 18:41:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.54, activeSessions: 4204, failedAuthentications: 4
[2026-07-30 18:41:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.87, activeSessions: 4224, failedAuthentications: 4
[2026-07-30 18:41:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.52, activeSessions: 4206, failedAuthentications: 4
[2026-07-30 18:41:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.81, activeSessions: 4177, failedAuthentications: 4
[2026-07-30 18:42:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.07, activeSessions: 4180, failedAuthentications: 4
[2026-07-30 18:42:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.42, activeSessions: 4214, failedAuthentications: 4
[2026-07-30 18:42:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.78, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 18:42:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.53, activeSessions: 4205, failedAuthentications: 4
[2026-07-30 18:42:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.03, activeSessions: 4205, failedAuthentications: 4
[2026-07-30 18:42:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.59, activeSessions: 4209, failedAuthentications: 4
[2026-07-30 18:43:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.5, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 18:43:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.8, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 18:43:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.77, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 18:43:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.38, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 18:43:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.31, activeSessions: 4185, failedAuthentications: 4
[2026-07-30 18:43:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.1, activeSessions: 4216, failedAuthentications: 4
[2026-07-30 18:44:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.91, activeSessions: 4189, failedAuthentications: 4
[2026-07-30 18:44:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.75, activeSessions: 4195, failedAuthentications: 4
[2026-07-30 18:44:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.04, activeSessions: 4181, failedAuthentications: 4
[2026-07-30 18:44:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.48, activeSessions: 4218, failedAuthentications: 4
[2026-07-30 18:44:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.08, activeSessions: 4190, failedAuthentications: 4
[2026-07-30 18:44:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.08, activeSessions: 4215, failedAuthentications: 4
[2026-07-30 18:45:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.9, activeSessions: 4207, failedAuthentications: 4
[2026-07-30 18:45:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.56, activeSessions: 4221, failedAuthentications: 4
[2026-07-30 18:45:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.62, activeSessions: 4184, failedAuthentications: 4
[2026-07-30 18:45:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.17, activeSessions: 4215, failedAuthentications: 5
[2026-07-30 18:45:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.44, activeSessions: 4202, failedAuthentications: 4
[2026-07-30 18:45:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.53, activeSessions: 4206, failedAuthentications: 4
[2026-07-30 18:46:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.18, activeSessions: 4207, failedAuthentications: 4
[2026-07-30 18:46:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.3, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 18:46:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.95, activeSessions: 4188, failedAuthentications: 4
[2026-07-30 18:46:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.07, activeSessions: 4187, failedAuthentications: 4
[2026-07-30 18:46:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.2, activeSessions: 4177, failedAuthentications: 4
[2026-07-30 18:46:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.74, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 18:47:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.62, activeSessions: 4209, failedAuthentications: 4
[2026-07-30 18:47:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.63, activeSessions: 4223, failedAuthentications: 4
[2026-07-30 18:47:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.12, activeSessions: 4218, failedAuthentications: 4
[2026-07-30 18:47:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.45, activeSessions: 4187, failedAuthentications: 4
[2026-07-30 18:47:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.71, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 18:47:55] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.17, activeSessions: 4221, failedAuthentications: 4
[2026-07-30 18:48:05] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.74, activeSessions: 4222, failedAuthentications: 4
[2026-07-30 18:48:15] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.18, activeSessions: 4187, failedAuthentications: 4
[2026-07-30 18:48:25] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.98, activeSessions: 4204, failedAuthentications: 4
[2026-07-30 18:48:35] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.33, activeSessions: 4218, failedAuthentications: 4
